Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1703529864,400,,Aggregated,157.500000,2.700000,950,980,1100,1900,2200,4000,5700,9400,14000,14000,14000,3036,27,950.0,1399.2026601146258,146.76028500002758,14491.732871000067,114.96837944664031
1703529865,400,,Aggregated,157.500000,2.700000,950,980,1100,1900,2200,4000,8400,14000,16000,16000,16000,3212,48,950.0,1493.998659285805,146.76028500002758,16301.869503000034,114.266500622665
1703529866,400,,Aggregated,157.900000,2.700000,950,980,1100,1900,2200,4000,8600,14000,17000,17000,17000,3367,48,950.0,1529.0612857915087,146.76028500002758,16773.415132999842,114.34630234630235
1703529867,400,,Aggregated,160.000000,4.800000,950,980,1100,1900,2200,4000,9000,14000,17000,17000,17000,3522,48,950.0,1546.7096488628654,146.76028500002758,17423.007849999976,114.4190800681431
1703529868,400,,Aggregated,160.100000,4.800000,950,980,1100,2000,2400,4100,8700,14000,17000,17000,17000,3683,55,950.0,1573.7111109739387,146.76028500002758,17423.007849999976,114.26771653543307
1703529869,400,,Aggregated,159.800000,4.800000,960,990,1100,2000,2400,4200,8700,14000,17000,20000,20000,3838,55,960.0,1588.7236856513853,146.76028500002758,20158.773042999885,114.33767587285044
1703529870,400,,Aggregated,160.800000,5.500000,960,990,1900,2000,2400,4200,8700,14000,17000,20000,20000,3995,55,960.0,1593.5052352237813,146.76028500002758,20158.773042999885,114.40300375469337
1703529871,400,,Aggregated,160.500000,5.500000,960,990,1900,2000,2400,4200,8700,14000,17000,20000,20000,4147,55,960.0,1601.3215733436232,146.76028500002758,20158.773042999885,114.46153846153847
1703529872,400,,Aggregated,158.900000,4.000000,960,990,1900,2000,2400,4200,8700,14000,17000,22000,22000,4297,55,960.0,1598.0603637379588,146.76028500002758,21875.25331200004,114.5152431929253
1703529873,400,,Aggregated,158.800000,4.000000,960,990,1900,2000,2400,4200,8700,14000,17000,22000,22000,4457,55,960.0,1603.4485592259382,146.76028500002758,21875.25331200004,114.56854386358538
1703529874,400,,Aggregated,157.600000,2.800000,960,990,1900,2000,2400,4200,8700,14000,17000,22000,22000,4610,55,960.0,1606.3676653535806,146.76028500002758,21875.25331200004,114.61605206073753
1703529875,400,,Aggregated,157.700000,2.800000,960,990,1900,2000,2400,4200,8700,14000,17000,22000,22000,4758,55,960.0,1608.242956433586,146.76028500002758,21875.25331200004,114.65910046237916
1703529876,400,,Aggregated,157.200000,2.800000,960,990,1900,2000,2400,4200,8700,14000,17000,22000,22000,4920,55,960.0,1609.511860288211,146.76028500002758,21875.25331200004,114.70325203252033
1703529877,400,,Aggregated,154.700000,0.700000,960,990,1900,2000,2400,4200,8700,14000,17000,28000,28000,5072,55,960.0,1625.3787956015362,146.76028500002758,27761.574683000163,114.74211356466877
1703529878,400,,Aggregated,155.200000,0.700000,960,990,1900,2000,2400,4200,8700,14000,17000,28000,28000,5230,55,960.0,1626.847089426385,146.76028500002758,27761.574683000163,114.78011472275334
1703529879,400,,Aggregated,155.000000,0.700000,960,990,1900,2000,2500,4200,9100,14000,27000,28000,28000,5399,68,960.0,1689.202028210776,146.76028500002758,27761.574683000163,114.53898870161142
1703529880,400,,Aggregated,154.500000,0.000000,960,990,1900,2000,2500,4200,9000,14000,27000,28000,28000,5553,68,960.0,1690.7765635793223,146.76028500002758,27761.574683000163,114.5795065730236
1703529881,400,,Aggregated,156.100000,1.300000,960,990,1900,2000,2500,4200,9000,14000,27000,28000,28000,5697,68,960.0,1691.9913603580785,146.76028500002758,27761.574683000163,114.61541162015095
1703529882,400,,Aggregated,155.700000,1.300000,960,990,1900,2000,2600,4200,9000,14000,27000,28000,28000,5878,72,960.0,1702.0880235289162,146.76028500002758,27761.574683000163,114.57910854031984
1703529883,400,,Aggregated,155.300000,1.300000,960,990,1900,2000,2600,4200,8900,14000,27000,28000,28000,6032,72,960.0,1695.8503900082835,146.76028500002758,27761.574683000163,114.61538461538461
1703529884,400,,Aggregated,156.100000,1.700000,960,990,1900,2000,2800,4200,8700,14000,27000,28000,28000,6187,72,960.0,1694.3658387426808,146.76028500002758,27761.574683000163,114.65007273315015
1703529885,400,,Aggregated,156.200000,1.700000,960,990,1900,2000,2800,4200,8700,14000,27000,28000,28000,6340,72,960.0,1702.0709606861155,146.76028500002758,27761.574683000163,114.68264984227129
1703529886,400,,Aggregated,155.900000,1.700000,960,990,1900,2000,2800,4200,9000,14000,27000,32000,32000,6500,77,960.0,1714.3955561049188,146.76028500002758,32481.85955300005,114.62584615384615
1703529887,400,,Aggregated,156.400000,1.700000,960,990,1900,2000,2800,4200,9100,14000,27000,32000,32000,6648,77,960.0,1727.5861835747537,146.76028500002758,32481.85955300005,114.65643802647413
1703529888,400,,Aggregated,156.100000,2.200000,960,990,2000,2000,2900,4400,9400,16000,38000,38000,38000,6811,86,960.0,1781.357059325351,146.76028500002758,38357.272226000074,114.53531052708853
1703529889,400,,Aggregated,156.700000,2.200000,960,990,2000,2000,3000,4400,9400,16000,38000,38000,38000,6969,86,960.0,1795.5658207104284,146.76028500002758,38357.272226000074,114.56851772133736
1703529890,400,,Aggregated,157.200000,3.100000,960,990,2000,2000,3000,4400,9400,16000,38000,38000,38000,7122,86,960.0,1802.5557281107785,146.76028500002758,38357.272226000074,114.5992698680146
1703529891,400,,Aggregated,155.500000,1.800000,960,990,2000,2000,3000,4400,9400,16000,38000,38000,38000,7279,86,960.0,1799.1347459748558,146.76028500002758,38357.272226000074,114.62948207171314
1703529892,400,,Aggregated,155.700000,1.800000,960,990,2000,2000,3000,4400,9300,16000,38000,38000,38000,7433,86,960.0,1799.4216214570129,146.76028500002758,38357.272226000074,114.65787703484462
1703529893,400,,Aggregated,156.100000,1.800000,960,990,2000,2000,3000,4400,9200,16000,38000,38000,38000,7590,86,960.0,1798.7807323762822,146.76028500002758,38357.272226000074,114.68563899868248
1703529894,400,,Aggregated,155.300000,1.400000,960,990,2000,2000,3000,4400,9200,16000,38000,38000,38000,7745,86,960.0,1799.6644966340857,146.76028500002758,38357.272226000074,114.7119431891543
1703529895,400,,Aggregated,155.500000,1.400000,960,1000,2000,2000,3000,4400,9300,16000,38000,38000,38000,7898,86,960.0,1813.7670589364377,146.76028500002758,38357.272226000074,114.73689541656115
1703529896,400,,Aggregated,155.400000,1.400000,960,1000,2000,2000,3000,4400,9400,16000,38000,38000,38000,8056,90,960.0,1821.107410968966,146.76028500002758,38357.272226000074,114.70407149950347
1703529897,400,,Aggregated,155.200000,1.400000,960,1000,2000,2000,3000,4400,9400,16000,38000,40000,40000,8206,90,960.0,1830.3463551731636,146.76028500002758,39939.334594,114.72776017548135
1703529898,400,,Aggregated,155.800000,1.300000,960,1000,2000,2000,3000,4400,9400,16000,38000,41000,41000,8365,90,960.0,1838.1524422790171,146.76028500002758,40862.27617999998,114.7519426180514
1703529899,400,,Aggregated,155.300000,1.300000,960,1000,2000,2000,3000,4400,9400,16000,38000,41000,41000,8520,90,960.0,1845.056091001523,146.76028500002758,40862.27617999998,114.77464788732394
1703529900,400,,Aggregated,154.800000,0.400000,960,1000,2000,2000,3100,4400,9400,16000,38000,41000,41000,8674,90,960.0,1845.9249844830501,146.76028500002758,40862.27617999998,114.79640304357851
1703529901,400,,Aggregated,154.700000,0.400000,960,1000,2000,2000,3100,4400,9400,16000,38000,41000,41000,8825,90,960.0,1853.8610419793736,146.76028500002758,40862.27617999998,114.81699716713881
1703529902,400,,Aggregated,154.500000,0.400000,960,1000,2000,2000,3100,4400,9400,16000,38000,41000,41000,8983,91,960.0,1854.9719153910703,146.76028500002758,40862.27617999998,114.82489146164978
1703529903,400,,Aggregated,154.500000,0.400000,960,1000,2000,2000,3100,4400,9400,16000,38000,41000,41000,9135,91,960.0,1851.8616643481112,146.76028500002758,40862.27617999998,114.84444444444445
1703529904,400,,Aggregated,154.200000,0.500000,960,1000,2000,2000,3100,4400,9400,16000,38000,41000,41000,9293,91,960.0,1847.6023628059825,146.76028500002758,40862.27617999998,114.8640912514796
1703529905,400,,Aggregated,153.700000,0.500000,960,1000,2000,2000,3100,4500,9600,16000,40000,54000,54000,9450,98,960.0,1886.9495121168234,146.76028500002758,53506.276878000106,114.79703703703704
1703529906,400,,Aggregated,154.600000,0.500000,960,1000,2000,2000,3200,4500,9600,16000,40000,54000,54000,9600,98,960.0,1888.998928312811,146.76028500002758,53506.276878000106,114.81583333333333
1703529907,400,,Aggregated,154.900000,1.200000,960,1000,2000,2000,3300,4500,9600,16000,40000,54000,54000,9760,98,960.0,1888.8949497414944,146.76028500002758,53506.276878000106,114.83524590163934
1703529908,400,,Aggregated,153.900000,0.800000,960,1000,2000,2000,3100,4400,9600,16000,41000,54000,54000,9908,98,960.0,1887.9445255058545,146.76028500002758,53506.276878000106,114.85264432781591
1703529909,400,,Aggregated,153.900000,0.800000,960,1000,2000,2000,3500,4400,9400,16000,41000,53000,54000,10068,98,960.0,1893.2778907353986,146.76028500002758,53506.276878000106,114.87087802940007
1703529910,400,,Aggregated,154.000000,0.800000,960,1000,2000,2000,3400,4400,9400,16000,41000,53000,54000,10217,98,960.0,1887.966982211899,146.76028500002758,53506.276878000106,114.88734462170892
1703529911,400,,Aggregated,154.500000,0.800000,960,1000,2000,2000,3400,4400,9300,16000,41000,53000,54000,10376,98,960.0,1882.142679396008,146.76028500002758,53506.276878000106,114.90439475713184
1703529912,400,,Aggregated,154.400000,0.800000,960,1000,2000,2000,3500,4400,9300,16000,41000,53000,54000,10530,98,960.0,1880.5195690949652,146.76028500002758,53506.276878000106,114.92041785375119
1703529913,400,,Aggregated,154.300000,0.800000,960,1000,2000,2000,3400,4400,9300,16000,41000,53000,54000,10684,98,960.0,1876.044201465742,146.76028500002758,53506.276878000106,114.93597903406963
1703529914,400,,Aggregated,154.400000,0.700000,960,1000,2000,2000,3500,4400,9300,16000,41000,53000,54000,10842,98,960.0,1880.9544499507479,146.76028500002758,53506.276878000106,114.95148496587346
1703529915,400,,Aggregated,155.200000,0.700000,960,1000,2000,2000,3400,4400,9300,16000,41000,53000,54000,10985,98,960.0,1878.962230516522,146.76028500002758,53506.276878000106,114.96513427401001
1703529916,400,,Aggregated,154.500000,0.700000,960,1000,2000,2000,3600,4400,9300,16000,40000,53000,54000,11148,98,960.0,1888.253890604591,146.76028500002758,53506.276878000106,114.98026551847865
1703529917,400,,Aggregated,154.000000,0.000000,960,1000,2000,2000,3500,4400,9300,16000,40000,53000,54000,11298,98,960.0,1882.2425433200538,146.76028500002758,53506.276878000106,114.99380421313506
1703529918,400,,Aggregated,154.100000,0.000000,960,1000,2000,2000,3400,4400,9300,16000,41000,54000,66000,11455,98,960.0,1887.0716215377543,146.76028500002758,66363.05695099986,115.00759493670886
1703529919,400,,Aggregated,154.400000,0.000000,960,1000,2000,2000,3400,4400,9300,16000,41000,54000,66000,11613,98,960.0,1883.9351635277678,146.76028500002758,66363.05695099986,115.0210970464135
1703529920,400,,Aggregated,154.200000,0.000000,960,1000,2000,2000,3400,4400,9300,16000,41000,54000,66000,11763,98,960.0,1887.2365172232412,146.76028500002758,66363.05695099986,115.03357986908102
1703529921,400,,Aggregated,154.200000,0.000000,960,1000,2000,2000,3400,4400,9300,16000,41000,54000,66000,11917,98,960.0,1886.1292271147086,146.76028500002758,66363.05695099986,115.0460686414366
1703529922,400,,Aggregated,154.300000,0.000000,960,1000,2000,2000,3400,4400,9400,16000,40000,54000,66000,12076,98,960.0,1893.536360553824,146.76028500002758,66363.05695099986,115.05862868499503
1703529923,400,,Aggregated,154.300000,0.000000,960,1000,2000,2000,3500,4400,9300,16000,40000,54000,66000,12227,98,960.0,1889.7990364151453,146.76028500002758,66363.05695099986,115.07025435511572
1703529924,400,,Aggregated,154.400000,0.000000,960,1000,2000,2000,3600,4400,9300,16000,40000,54000,66000,12382,98,960.0,1889.9534683062495,146.76028500002758,66363.05695099986,115.08189307058633
1703529925,400,,Aggregated,153.500000,0.000000,960,1000,2000,2000,3600,4400,9300,16000,40000,54000,66000,12537,98,960.0,1892.9819678751678,146.76028500002758,66363.05695099986,115.0932439977666
1703529926,400,,Aggregated,153.800000,0.000000,960,1000,2000,2000,3600,4400,9400,16000,40000,54000,66000,12689,98,960.0,1894.7004314341539,146.76028500002758,66363.05695099986,115.10410591851209
1703529927,400,,Aggregated,153.600000,0.000000,960,1000,2000,2000,3700,4400,9400,16000,40000,54000,66000,12838,98,960.0,1899.8705243560516,146.76028500002758,66363.05695099986,115.1145038167939
1703529928,400,,Aggregated,153.800000,0.000000,960,1000,2000,2000,3700,4400,9400,16000,40000,54000,66000,12992,98,960.0,1897.4476969487368,146.76028500002758,66363.05695099986,115.125
1703529929,400,,Aggregated,153.900000,0.000000,960,1000,2000,2000,3700,4400,9400,16000,40000,54000,66000,13149,98,960.0,1895.3205957944317,146.76028500002758,66363.05695099986,115.13544756255229
1703529930,400,,Aggregated,153.400000,0.000000,960,1000,2000,2000,3700,4400,9700,17000,53000,73000,73000,13307,105,960.0,1953.5685387973238,146.76028500002758,72774.52206700013,115.08469226722778
1703529931,400,,Aggregated,153.100000,0.000000,960,1000,2000,2000,3700,4400,9700,17000,53000,73000,73000,13463,105,960.0,1955.0224068263387,146.76028500002758,72774.52206700013,115.09529822476416
1703529932,400,,Aggregated,153.800000,0.700000,960,1000,2000,2000,3700,4400,9700,17000,54000,73000,73000,13612,106,960.0,1959.9627505143255,146.76028500002758,72774.52206700013,115.09667940052894
1703529933,400,,Aggregated,153.700000,0.700000,960,1000,2000,2000,3700,4400,9600,17000,54000,73000,73000,13778,106,960.0,1957.3441957121493,146.76028500002758,72774.52206700013,115.10756278124546
1703529934,400,,Aggregated,153.700000,0.800000,960,1000,2000,2000,3700,4400,9600,16000,54000,73000,73000,13931,106,960.0,1956.8028059306582,146.76028500002758,72774.52206700013,115.11736415189146
1703529935,400,,Aggregated,154.000000,0.800000,960,1000,2000,2000,3800,4400,9600,17000,53000,73000,73000,14085,106,960.0,1958.5888932681567,146.76028500002758,72774.52206700013,115.12701455449059
1703529936,400,,Aggregated,153.700000,0.800000,960,1000,2000,2000,3900,4500,9700,17000,53000,73000,73000,14240,107,960.0,1968.404851486937,146.76028500002758,72774.52206700013,115.12837078651685
1703529937,400,,Aggregated,154.000000,0.800000,960,1000,2000,2000,3900,4500,9700,17000,59000,73000,73000,14395,107,960.0,1976.4208767998603,146.76028500002758,72774.52206700013,115.13775616533519
1703529938,400,,Aggregated,153.600000,0.900000,960,1000,2000,2000,3900,4500,9700,17000,59000,73000,73000,14549,107,960.0,1971.8717326172932,146.76028500002758,72774.52206700013,115.1468829472816
1703529939,400,,Aggregated,153.800000,0.900000,960,1000,2000,2000,3900,4400,9600,17000,59000,73000,73000,14703,107,960.0,1966.9533623295908,146.76028500002758,72774.52206700013,115.15581854043393
1703529940,400,,Aggregated,154.300000,0.900000,960,1000,2000,2000,3900,4500,9600,17000,59000,73000,73000,14857,107,960.0,1975.4266578613428,146.76028500002758,72774.52206700013,115.16456889008548
1703529941,400,,Aggregated,153.800000,0.900000,960,1000,2000,2000,3900,4500,9700,17000,54000,73000,73000,15012,107,960.0,1985.278879266918,146.76028500002758,72774.52206700013,115.17319477751133
1703529942,400,,Aggregated,153.300000,0.200000,960,1000,2000,2000,3900,4500,9700,17000,54000,73000,73000,15169,107,960.0,1985.7042697835054,146.76028500002758,72774.52206700013,115.18175225789439
1703529943,400,,Aggregated,153.700000,0.200000,960,1000,2000,2000,3900,4500,9600,17000,54000,73000,73000,15325,107,960.0,1983.7539453838824,146.76028500002758,72774.52206700013,115.19008156606851
1703529944,400,,Aggregated,153.900000,0.100000,960,1000,2000,2000,4000,4600,9700,17000,54000,73000,73000,15480,107,960.0,1988.2734742410216,146.76028500002758,72774.52206700013,115.19819121447028
1703529945,400,,Aggregated,153.700000,0.100000,960,1000,2000,2000,4000,4500,9700,17000,54000,73000,73000,15622,107,960.0,1986.0306317182183,146.76028500002758,72774.52206700013,115.20547945205479
1703529946,400,,Aggregated,154.000000,0.100000,960,1000,2000,2000,3900,4500,9700,17000,59000,73000,73000,15793,107,960.0,1988.4361629046427,146.76028500002758,72774.52206700013,115.21408218831128
1703529947,400,,Aggregated,154.400000,0.100000,960,1000,2000,2000,3900,4500,9700,17000,59000,73000,73000,15948,107,960.0,1987.9593607949596,146.76028500002758,72774.52206700013,115.22172059192376
1703529948,400,,Aggregated,154.700000,0.000000,960,1000,2000,2000,4000,4600,9700,17000,54000,73000,73000,16105,107,960.0,1992.1172780859379,146.76028500002758,72774.52206700013,115.22930766842596
1703529949,400,,Aggregated,154.100000,0.000000,960,1000,2000,2000,4000,4600,9700,17000,54000,73000,73000,16260,107,960.0,1992.9416303910857,146.76028500002758,72774.52206700013,115.23665436654366
1703529950,400,,Aggregated,154.600000,0.000000,960,1000,2000,2000,4000,4600,9700,17000,54000,73000,73000,16412,107,960.0,1994.0788457229498,146.76028500002758,72774.52206700013,115.24372410431391
1703529951,400,,Aggregated,154.900000,0.000000,960,1000,2000,2000,4000,4600,9700,17000,54000,73000,73000,16566,107,960.0,1996.9458343127524,146.76028500002758,72774.52206700013,115.25075455752747
1703529952,400,,Aggregated,154.900000,0.000000,960,1000,2000,2000,4000,4600,9700,17000,54000,73000,73000,16723,107,960.0,1994.8009176376888,146.76028500002758,72774.52206700013,115.25778867428093
1703529953,400,,Aggregated,154.800000,0.000000,960,1000,2000,2000,4000,4600,9600,17000,54000,73000,73000,16879,107,960.0,1991.074311960547,146.76028500002758,72774.52206700013,115.26464837964335
1703529954,400,,Aggregated,154.500000,0.000000,960,1000,2000,2000,4000,4600,9600,17000,54000,73000,73000,17033,107,960.0,1990.9168896996473,146.76028500002758,72774.52206700013,115.27129689426407
1703529955,400,,Aggregated,154.800000,0.000000,960,1000,2000,2000,4000,4600,9600,17000,54000,73000,73000,17191,107,960.0,1988.6976296392934,146.76028500002758,72774.52206700013,115.27799429934268
1703529956,400,,Aggregated,154.900000,0.000000,960,1000,2000,2000,4000,4600,9500,17000,54000,73000,73000,17345,107,960.0,1985.1944846057143,146.76028500002758,72774.52206700013,115.2844047275872
1703529957,400,,Aggregated,154.300000,0.000000,960,1000,2000,2000,4000,4600,9500,17000,54000,73000,73000,17498,107,960.0,1984.9908018714787,146.76028500002758,72774.52206700013,115.29066178991884
1703529958,400,,Aggregated,154.700000,0.000000,960,1000,2000,2000,4000,4600,9400,16000,54000,73000,73000,17649,107,960.0,1984.5529142739608,146.76028500002758,72774.52206700013,115.29673069295711
1703529959,400,,Aggregated,154.800000,0.000000,960,1000,2000,2000,4000,4800,9600,16000,54000,73000,73000,17804,107,960.0,1992.524520039155,146.76028500002758,72774.52206700013,115.3028532913952
1703529960,400,,Aggregated,154.000000,0.000000,970,1000,2000,2000,4000,4700,9600,16000,54000,73000,73000,17961,107,970.0,1988.1142300231709,146.76028500002758,72774.52206700013,115.30894716329826
1703529961,400,,Aggregated,154.200000,0.000000,960,1000,2000,2000,4000,4700,9600,16000,53000,73000,73000,18114,107,960.0,1988.7541153591233,146.76028500002758,72774.52206700013,115.31478414486033
1703529962,400,,Aggregated,154.100000,0.000000,970,1000,2000,2000,4000,4800,9600,17000,54000,73000,73000,18270,107,970.0,1996.9295062794804,146.76028500002758,72774.52206700013,115.32063492063492
1703529963,400,,Aggregated,153.800000,0.000000,970,1000,2000,2000,4000,4800,9600,17000,54000,73000,73000,18419,107,970.0,1995.7721474608886,146.76028500002758,72774.52206700013,115.32613062598404
1703529964,400,,Aggregated,154.200000,0.000000,970,1000,2000,2000,4000,4800,9600,17000,54000,73000,73000,18575,107,970.0,1996.5511534184711,146.76028500002758,72774.52206700013,115.33179004037684
1703529965,400,,Aggregated,153.600000,0.000000,970,1000,2000,2000,4000,4800,9600,16000,54000,73000,73000,18730,107,970.0,1992.6223761815886,146.76028500002758,72774.52206700013,115.33731980779498
1703529966,400,,Aggregated,154.000000,0.000000,970,1000,2000,2000,4000,4800,9600,17000,54000,73000,73000,18884,107,970.0,1998.2049364524025,146.76028500002758,72774.52206700013,115.34272399915272
1703529967,400,,Aggregated,153.800000,0.000000,970,1000,2000,2000,4000,4800,9600,17000,53000,73000,73000,19039,107,970.0,1997.5940547930122,146.76028500002758,72774.52206700013,115.34807500393929
1703529968,400,,Aggregated,153.700000,0.000000,970,1000,2000,2000,4000,4800,9600,17000,53000,73000,73000,19191,107,970.0,1998.57810846554,146.76028500002758,72774.52206700013,115.35323849721223
1703529969,400,,Aggregated,153.800000,0.000000,970,1000,2000,2000,4000,4800,9600,17000,53000,73000,73000,19348,107,970.0,1997.2817449892602,146.76028500002758,72774.52206700013,115.3584866652884
1703529970,400,,Aggregated,154.200000,0.000000,970,1000,2000,2000,4000,4800,10000,17000,122000,122000,122000,19530,137,970.0,2180.7086450099455,146.76028500002758,122052.45247099992,115.1862775217614
1703529971,400,,Aggregated,153.700000,0.000000,970,1000,2000,2000,4000,4800,10000,17000,122000,122000,122000,19683,137,970.0,2176.4967262216255,146.76028500002758,122052.45247099992,115.19260275364528
1703529972,400,,Aggregated,153.700000,0.000000,970,1000,2000,2000,4000,4800,10000,17000,122000,122000,122000,19838,137,970.0,2171.35369166515,146.76028500002758,122052.45247099992,115.19891118056256
1703529973,400,,Aggregated,156.700000,3.000000,970,1000,2000,2000,4000,4800,10000,17000,122000,122000,122000,19990,137,970.0,2170.017258395561,146.76028500002758,122052.45247099992,115.20500250125062
1703529974,400,,Aggregated,156.400000,3.000000,970,1000,2000,2000,4000,4800,10000,17000,122000,122000,122000,20143,137,970.0,2167.291918055614,146.76028500002758,122052.45247099992,115.2110410564464
1703529975,400,,Aggregated,156.800000,3.000000,970,1000,2000,2000,4000,4800,9900,17000,122000,122000,122000,20303,137,970.0,2166.3577984042386,146.76028500002758,122052.45247099992,115.2172585332217
